"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/taxa/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/taxa/list.csv?datainfo&rowcount&base_name=Plantae&variant=all&show=class"
"Access Time","Thu 2025-06-26 21:48:33 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Plantae"
"","variant","all"
"","show","class"
"Elapsed Time","2.14"
"Records Found","32837"
"Records Returned","32837"
"Records:"
"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon"
"493020","493020","txn","","species","Rumex alpinus","","493020","species","Rumex alpinus","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"493027","493027","txn","","species","Rumex acutus","","493027","species","Rumex acutus","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"493031","493031","txn","","species","Rumex aquaticus","","493031","species","Rumex aquaticus","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"493026","493026","txn","","species","Rumex crispus","","493026","species","Rumex crispus","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"493035","493035","txn","","species","Rumex schtatus","","493035","species","Rumex schtatus","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"493024","493024","txn","","species","Rumex perficarioides","","493024","species","Rumex perficarioides","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"493038","493038","txn","","species","Rumex acetosa","","493038","species","Rumex acetosa","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"493032","493032","txn","","species","Rumex lunaria","","493032","species","Rumex lunaria","320020","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Rumex",""
"319859","319859","txn","F","genus","Polygonum","","319859","genus","Polygonum","55425","8628","extant","110","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493326","493326","txn","","species","Polygonum serratum","","493326","species","Polygonum serratum","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"453342","453342","txn","","species","Polygonum nepalense","","453342","species","Polygonum nepalense","319859","80589","extant","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493335","493335","txn","","species","Polygonum tataricum","","493335","species","Polygonum tataricum","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493333","493333","txn","","species","Polygonum persicaria","","493333","species","Polygonum persicaria","319859","8628","extant","5","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493327","493327","txn","","species","Polygonum virginianum","","493327","species","Polygonum virginianum","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493331","493331","txn","","species","Polygonum ocreatum","","493331","species","Polygonum ocreatum","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493338","493338","txn","","species","Polygonum scandens","","493338","species","Polygonum scandens","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493332","493332","txn","","species","Polygonum hydropiper","","493332","species","Polygonum hydropiper","319859","8628","extant","2","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493339","493339","txn","","species","Polygonum uvifera","","493339","species","Polygonum uvifera","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493324","493324","txn","","species","Polygonum bistorta","","493324","species","Polygonum bistorta","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493336","493336","txn","","species","Polygonum fagopyrum","","493336","species","Polygonum fagopyrum","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493325","493325","txn","","species","Polygonum viviparum","","493325","species","Polygonum viviparum","319859","8628","extant","2","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493337","493337","txn","","species","Polygonum convolvulus","","493337","species","Polygonum convolvulus","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493323","493323","txn","","species","Polygonum frutescens","","493323","species","Polygonum frutescens","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493330","493330","txn","","species","Polygonum maritimum","","493330","species","Polygonum maritimum","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493328","493328","txn","","species","Polygonum lapathifolium","","493328","species","Polygonum lapathifolium","319859","8628","extant","5","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493329","493329","txn","","species","Polygonum amphibium","","493329","species","Polygonum amphibium","319859","8628","extant","2","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"493334","493334","txn","","species","Polygonum urifolium","","493334","species","Polygonum urifolium","319859","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonum",""
"337818","337818","txn","","genus","Polygonocarpum","","337818","genus","Polygonocarpum","55425","58376","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonocarpum","Polygonocarpum curtisii"
"413041","413041","txn","","species","Polygonocarpum fimbriatum","","413041","species","Polygonocarpum fimbriatum","337818","71641","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonocarpum",""
"341211","341211","txn","","species","Polygonocarpum johnsonii","","341211","species","Polygonocarpum johnsonii","337818","58731","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonocarpum",""
"337819","337819","txn","","species","Polygonocarpum curtisii","","337819","species","Polygonocarpum curtisii","337818","58376","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonocarpum",""
"457981","457981","txn","","genus","Polygonacidites","","457981","genus","Polygonacidites","55425","80975","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonacidites",""
"457982","457982","txn","","species","Polygonacidites frequens","","457982","species","Polygonacidites frequens","457981","80975","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polygonacidites",""
"467320","467320","txn","","genus","Oxyria","","467320","genus","Oxyria","55425","83577","extant","2","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Oxyria",""
"319933","319933","txn","F","genus","Muehlenbeckia","","319933","genus","Muehlenbeckia","55425","55190","extant","46","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Muehlenbeckia",""
"252811","252811","txn","F","genus","Polycolporopollenites","","252811","genus","Polycolporopollenites","55425","43933","extinct","11","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polycolporopollenites",""
"252812","252812","txn","F","species","Polycolporopollenites ellipticus","","252812","species","Polycolporopollenites ellipticus","252811","43933","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polycolporopollenites",""
"252813","252813","txn","F","species","Polycolporopollenites esobalteus","","252813","species","Polycolporopollenites esobalteus","252811","43933","extinct","9","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Polycolporopollenites",""
"447955","447955","txn","","genus","Coccoloba","","447955","genus","Coccoloba","55425","8628","extant","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Coccoloba",""
"447956","447956","txn","","species","Coccoloba laevigata","","447956","species","Coccoloba laevigata","447955","78993","extinct","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Polygonaceae","Coccoloba",""
"55421","55421","txn","","family","Portulacaceae","","55421","family","Portulacaceae","54896","8820","extant","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Portulacaceae","",""
"458002","458002","txn","","genus","Portulaca","","458002","genus","Portulaca","55421","8628","extant","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Portulacaceae","Portulaca","Portulaca oleracea"
"494191","494191","txn","","species","Portulaca anacampseros","","494191","species","Portulaca anacampseros","458002","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Portulacaceae","Portulaca",""
"494192","494192","txn","","species","Portulaca portulacastrum","","494192","species","Portulaca portulacastrum","458002","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Portulacaceae","Portulaca",""
"494190","494190","txn","","species","Portulaca pilosa","","494190","species","Portulaca pilosa","458002","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Portulacaceae","Portulaca",""
"494189","494189","txn","","species","Portulaca oleracea","","494189","species","Portulaca oleracea","458002","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Portulacaceae","Portulaca",""
"183058","183058","txn","","family","Talinaceae","","183058","family","Talinaceae","54896","35420","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Talinaceae","",""
"55590","55590","txn","","family","Dioncophyllaceae","","55590","family","Dioncophyllaceae","54896","8820","","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Dioncophyllaceae","",""
"53554","53554","txn","","family","Caryophyllaceae","","53554","family","Caryophyllaceae","54896","76069","extant","82","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","",""
"404954","404954","txn","","family","Alsinaceae","subjective synonym of","53554","family","Caryophyllaceae","54896","71641","extant","82","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","",""
"404953","404953","txn","","genus","Alsinites","","404953","genus","Alsinites","53554","71641","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Alsinites","Alsinites revelatus"
"404955","404955","txn","","species","Alsinites revelatus","","404955","species","Alsinites revelatus","404953","71641","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Alsinites",""
"467623","467623","txn","","genus","Spergula","","467623","genus","Spergula","53554","8628","extant","2","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Spergula","Spergula arvensis"
"494055","494055","txn","","species","Spergula arvensis","","494055","species","Spergula arvensis","467623","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Spergula",""
"494059","494059","txn","","species","Spergula saginoides","","494059","species","Spergula saginoides","467623","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Spergula",""
"494058","494058","txn","","species","Spergula laricina","","494058","species","Spergula laricina","467623","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Spergula",""
"494057","494057","txn","","species","Spergula nodosa","","494057","species","Spergula nodosa","467623","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Spergula",""
"494056","494056","txn","","species","Spergula pentandra","","494056","species","Spergula pentandra","467623","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Spergula",""
"463132","463132","txn","","genus","Centrospermocarpon","","463132","genus","Centrospermocarpon","53554","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Centrospermocarpon","Centrospermocarpon chitaleyi"
"463133","463133","txn","","species","Centrospermocarpon chitaleyi","","463133","species","Centrospermocarpon chitaleyi","463132","82996","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Centrospermocarpon",""
"453639","453639","txn","","genus","Cucubalus","","453639","genus","Cucubalus","53554","8628","extant","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus","Cucubalus baccifer"
"493914","493914","txn","","species","Cucubalus catholicus","","493914","species","Cucubalus catholicus","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493909","493909","txn","","species","Cucubalus viscosus","","493909","species","Cucubalus viscosus","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493908","493908","txn","","species","Cucubalus fabarius","","493908","species","Cucubalus fabarius","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493917","493917","txn","","species","Cucubalus reflexus","","493917","species","Cucubalus reflexus","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493910","493910","txn","","species","Cucubalus stellatus","","493910","species","Cucubalus stellatus","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493916","493916","txn","","species","Cucubalus acaulis","","493916","species","Cucubalus acaulis","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493912","493912","txn","","species","Cucubalus aegyptiacus","","493912","species","Cucubalus aegyptiacus","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493913","493913","txn","","species","Cucubalus tataricus","","493913","species","Cucubalus tataricus","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493907","493907","txn","","species","Cucubalus behen","","493907","species","Cucubalus behen","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493911","493911","txn","","species","Cucubalus quadrifidus","","493911","species","Cucubalus quadrifidus","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"453640","453640","txn","","species","Cucubalus prebaccifer","","453640","species","Cucubalus prebaccifer","453639","80778","extinct","1","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493906","493906","txn","","species","Cucubalus baccifer","","493906","species","Cucubalus baccifer","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
"493915","493915","txn","","species","Cucubalus otites","","493915","species","Cucubalus otites","453639","8628","extant","0","Angiospermae","NO_CLASS_SPECIFIED","Caryophyllales","Caryophyllaceae","Cucubalus",""
